gsName,gsGene,gsRange,gsSource,gsCitation
CD8_c3_Tn,RCAN3,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c3_Tn,CD55,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c3_Tn,C1orf228,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c3_Tn,SMDT1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c3_Tn,EIF3H,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPA6,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPA1A,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPA1B,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DNAJB1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPH1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSP90AA1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,BAG3,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPD1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPE1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPB1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,SERPINH1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,ZFAND2A,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,CACYBP,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSP90AB1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,FKBP4,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,HSPA8,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DNAJA1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,NR4A1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DNAJB4,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,UBC,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,PPP1R15A,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DNAJA4,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,TNFSF9,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,CHORDC1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,UBB,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DUSP1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,JUN,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,MRPL18,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,RGS2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,IFNG,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,AHSA1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,ATF3,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,NEU1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,ANKRD37,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,TCP1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,TNFSF14,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,EGR1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DEDD2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,SOD1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,GADD45B,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,TNF,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,RHOB,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DNAJB6,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,FOSB,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,FOS,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,DOK2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,TSPYL2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,IER5,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,CKS2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c4_Tstr,STIP1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,ISG15,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFI6,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,MX1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFI44L,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFIT3,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFIT1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,RSAD2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,OAS1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFI27,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFI44,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,XAF1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,MX2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,STAT1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,OAS3,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,EPSTI1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,SAMD9L,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,HERC5,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,EIF2AK2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFIT2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,LY6E,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,TNFSF10,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,SAMD9,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IRF7,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,PLSCR1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,ISG20,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,CMPK2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,GBP1,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,NT5C3A,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFI35,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,IFI16,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,OASL,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,OAS2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,PARP14,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,CXCL13,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,PARP9,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,TRIM22,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,TYMP,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,UBE2L6,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,LGALS9,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,EEF1A1P5,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,BST2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,DDX60,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
CD8_c5_Tisg,HELZ2,PanCancer_TCell,Tcell_NatureMedicine,PMID37248301
