gsName,gsGene,gsRange,gsSource,gsCitation
iCMS2_Up,AC004130.1,CRC,iCMS,PMID35773407
iCMS2_Up,ABHD12,CRC,iCMS,PMID35773407
iCMS2_Up,SLC35C2,CRC,iCMS,PMID35773407
iCMS2_Up,ARMC1,CRC,iCMS,PMID35773407
iCMS2_Up,GOLGA7,CRC,iCMS,PMID35773407
iCMS2_Up,TXLNG,CRC,iCMS,PMID35773407
iCMS2_Up,CCT6A,CRC,iCMS,PMID35773407
iCMS2_Up,NUPL2,CRC,iCMS,PMID35773407
iCMS2_Up,BLCAP,CRC,iCMS,PMID35773407
iCMS2_Up,CYP2S1,CRC,iCMS,PMID35773407
iCMS2_Up,CDC16,CRC,iCMS,PMID35773407
iCMS2_Up,SMIM26,CRC,iCMS,PMID35773407
iCMS2_Up,UBE2C,CRC,iCMS,PMID35773407
iCMS2_Up,UBA2,CRC,iCMS,PMID35773407
iCMS2_Up,CCDC34,CRC,iCMS,PMID35773407
iCMS2_Up,COPS5,CRC,iCMS,PMID35773407
iCMS2_Up,ARL4A,CRC,iCMS,PMID35773407
iCMS2_Up,SLC38A5,CRC,iCMS,PMID35773407
iCMS2_Up,TXNDC9,CRC,iCMS,PMID35773407
iCMS2_Up,AVL9,CRC,iCMS,PMID35773407
iCMS2_Up,RBMX2,CRC,iCMS,PMID35773407
iCMS2_Up,RIDA,CRC,iCMS,PMID35773407
iCMS2_Up,EMD,CRC,iCMS,PMID35773407
iCMS2_Up,HIBADH,CRC,iCMS,PMID35773407
iCMS2_Up,IPO5,CRC,iCMS,PMID35773407
iCMS2_Up,ARFGAP1,CRC,iCMS,PMID35773407
iCMS2_Up,MED4,CRC,iCMS,PMID35773407
iCMS2_Up,MRPS17,CRC,iCMS,PMID35773407
iCMS2_Up,PEX16,CRC,iCMS,PMID35773407
iCMS2_Up,RRP9,CRC,iCMS,PMID35773407
iCMS2_Up,CAPZA2,CRC,iCMS,PMID35773407
iCMS2_Up,RPRD1B,CRC,iCMS,PMID35773407
