gsName,gsGene,gsRange,gsSource,gsCitation
HousekeepingGenes,USB1,,HRTAtlas,PMID32663312
HousekeepingGenes,PSMD7,,HRTAtlas,PMID32663312
HousekeepingGenes,PLA2G15,,HRTAtlas,PMID32663312
HousekeepingGenes,STUB1,,HRTAtlas,PMID32663312
HousekeepingGenes,MAZ,,HRTAtlas,PMID32663312
HousekeepingGenes,CDIPT,,HRTAtlas,PMID32663312
HousekeepingGenes,BCKDK,,HRTAtlas,PMID32663312
HousekeepingGenes,KAT8,,HRTAtlas,PMID32663312
HousekeepingGenes,BRF2,,HRTAtlas,PMID32663312
HousekeepingGenes,EIF3E,,HRTAtlas,PMID32663312
HousekeepingGenes,EMC2,,HRTAtlas,PMID32663312
HousekeepingGenes,DCTN6,,HRTAtlas,PMID32663312
HousekeepingGenes,PPP2CB,,HRTAtlas,PMID32663312
HousekeepingGenes,KCTD9,,HRTAtlas,PMID32663312
HousekeepingGenes,PAF1,,HRTAtlas,PMID32663312
HousekeepingGenes,ECH1,,HRTAtlas,PMID32663312
HousekeepingGenes,SNRNP70,,HRTAtlas,PMID32663312
HousekeepingGenes,PPP1R37,,HRTAtlas,PMID32663312
HousekeepingGenes,SF3A2,,HRTAtlas,PMID32663312
HousekeepingGenes,AES,,HRTAtlas,PMID32663312
HousekeepingGenes,SGTA,,HRTAtlas,PMID32663312
HousekeepingGenes,FIZ1,,HRTAtlas,PMID32663312
HousekeepingGenes,FBL,,HRTAtlas,PMID32663312
HousekeepingGenes,POLR2I,,HRTAtlas,PMID32663312
HousekeepingGenes,CCDC9,,HRTAtlas,PMID32663312
HousekeepingGenes,RPS19,,HRTAtlas,PMID32663312
HousekeepingGenes,CDC37,,HRTAtlas,PMID32663312
HousekeepingGenes,RABAC1,,HRTAtlas,PMID32663312
HousekeepingGenes,WDR83OS,,HRTAtlas,PMID32663312
HousekeepingGenes,DNASE2,,HRTAtlas,PMID32663312
HousekeepingGenes,LENG1,,HRTAtlas,PMID32663312
HousekeepingGenes,RPL18A,,HRTAtlas,PMID32663312
HousekeepingGenes,TMEM147,,HRTAtlas,PMID32663312
HousekeepingGenes,USF2,,HRTAtlas,PMID32663312
HousekeepingGenes,KXD1,,HRTAtlas,PMID32663312
HousekeepingGenes,FKBP8,,HRTAtlas,PMID32663312
HousekeepingGenes,GSK3A,,HRTAtlas,PMID32663312
HousekeepingGenes,OGDH,,HRTAtlas,PMID32663312
HousekeepingGenes,H2AFV,,HRTAtlas,PMID32663312
HousekeepingGenes,BUD31,,HRTAtlas,PMID32663312
HousekeepingGenes,WASL,,HRTAtlas,PMID32663312
HousekeepingGenes,PLOD3,,HRTAtlas,PMID32663312
HousekeepingGenes,FIS1,,HRTAtlas,PMID32663312
HousekeepingGenes,PSMA2,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPL32,,HRTAtlas,PMID32663312
HousekeepingGenes,YKT6,,HRTAtlas,PMID32663312
HousekeepingGenes,CHMP5,,HRTAtlas,PMID32663312
HousekeepingGenes,SEC61B,,HRTAtlas,PMID32663312
HousekeepingGenes,EDF1,,HRTAtlas,PMID32663312
HousekeepingGenes,UTP18,,HRTAtlas,PMID32663312
HousekeepingGenes,NUFIP2,,HRTAtlas,PMID32663312
HousekeepingGenes,RPL19,,HRTAtlas,PMID32663312
HousekeepingGenes,SUPT4H1,,HRTAtlas,PMID32663312
HousekeepingGenes,TAX1BP3,,HRTAtlas,PMID32663312
HousekeepingGenes,CBX1,,HRTAtlas,PMID32663312
HousekeepingGenes,PFN1,,HRTAtlas,PMID32663312
HousekeepingGenes,SLC25A11,,HRTAtlas,PMID32663312
HousekeepingGenes,CCDC47,,HRTAtlas,PMID32663312
