gsName,gsGene,gsRange,gsSource,gsCitation
The Cancer-Testis Antigens,CASC5,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TFDP3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,JARID1B,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LDHC,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,MORC1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,DKKL1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPO11,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CRISP2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,FMR1NB,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,FTHL17,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,NXF2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TAF7L,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TDRD1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TDRD6,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TDRD4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TEX15,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,FATE1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TPTE,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT45A1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT45A2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT45A3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT45A4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT45A5,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT45A6,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,HORMAD1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,HORMAD2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A5,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A6,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A7,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A8,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A9,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A10,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47A11,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT47B1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SLCO6A1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TAG,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LEMD1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,HSPB9,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CCDC110,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ZNF165,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPACA3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CXorf48,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,THEG,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ACTL8,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,NLRP4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,COX6B2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LOC348120,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CCDC33,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LOC196993,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PASD1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LOC647107,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TULP2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT66/AA884595,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PRSS54,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,RBM46,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT69/BC040308,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CT70/BI818097,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPINLW1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSSK6,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ADAM29,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CCDC36,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LOC440934,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SYCE1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CPXCR1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY3,,http://www.cta.lncc.br/,
